theorist,model_file_name,arch_file_name,num_graph_node,arch_weight_decay,num_params,num_edges,loss,validation loss
random_darts,model_weights_random_darts_v_1_wd_0.05_k_2_s_7.0_sample0_0,architecture_weights_random_darts_v_1_wd_0.05_k_2_s_7.0_sample0_0,2,0.05,3,0,0.065888,0.050496
random_darts,model_weights_random_darts_v_1_wd_0.05_k_2_s_7.0_sample0_1,architecture_weights_random_darts_v_1_wd_0.05_k_2_s_7.0_sample0_1,2,0.05,3,0,0.065532446,0.050417945
random_darts,model_weights_random_darts_v_1_wd_0.05_k_2_s_7.0_sample0_2,architecture_weights_random_darts_v_1_wd_0.05_k_2_s_7.0_sample0_2,2,0.05,3,0,0.06581759,0.050477985
random_darts,model_weights_random_darts_v_1_wd_0.05_k_2_s_7.0_sample0_3,architecture_weights_random_darts_v_1_wd_0.05_k_2_s_7.0_sample0_3,2,0.05,3,0,0.065480016,0.0504095
random_darts,model_weights_random_darts_v_1_wd_0.05_k_2_s_7.0_sample0_4,architecture_weights_random_darts_v_1_wd_0.05_k_2_s_7.0_sample0_4,2,0.05,3,0,0.06488279,0.05039987
random_darts,model_weights_random_darts_v_1_wd_0.05_k_2_s_7.0_sample1_0,architecture_weights_random_darts_v_1_wd_0.05_k_2_s_7.0_sample1_0,2,0.05,6,5,0.032431405,0.027673319
random_darts,model_weights_random_darts_v_1_wd_0.05_k_2_s_7.0_sample1_1,architecture_weights_random_darts_v_1_wd_0.05_k_2_s_7.0_sample1_1,2,0.05,6,5,0.032358494,0.027690243
random_darts,model_weights_random_darts_v_1_wd_0.05_k_2_s_7.0_sample1_2,architecture_weights_random_darts_v_1_wd_0.05_k_2_s_7.0_sample1_2,2,0.05,6,5,0.032484856,0.027725445
random_darts,model_weights_random_darts_v_1_wd_0.05_k_2_s_7.0_sample1_3,architecture_weights_random_darts_v_1_wd_0.05_k_2_s_7.0_sample1_3,2,0.05,6,5,0.040647063,0.033610538
random_darts,model_weights_random_darts_v_1_wd_0.05_k_2_s_7.0_sample1_4,architecture_weights_random_darts_v_1_wd_0.05_k_2_s_7.0_sample1_4,2,0.05,6,5,0.032307282,0.027933303
random_darts,model_weights_random_darts_v_1_wd_0.05_k_2_s_7.0_sample2_0,architecture_weights_random_darts_v_1_wd_0.05_k_2_s_7.0_sample2_0,2,0.05,8,7,0.015125646,0.012360913
random_darts,model_weights_random_darts_v_1_wd_0.05_k_2_s_7.0_sample2_1,architecture_weights_random_darts_v_1_wd_0.05_k_2_s_7.0_sample2_1,2,0.05,8,7,0.015097031,0.012509255
random_darts,model_weights_random_darts_v_1_wd_0.05_k_2_s_7.0_sample2_2,architecture_weights_random_darts_v_1_wd_0.05_k_2_s_7.0_sample2_2,2,0.05,8,7,0.03303871,0.027831648
random_darts,model_weights_random_darts_v_1_wd_0.05_k_2_s_7.0_sample2_3,architecture_weights_random_darts_v_1_wd_0.05_k_2_s_7.0_sample2_3,2,0.05,8,7,0.015202821,0.012398618
random_darts,model_weights_random_darts_v_1_wd_0.05_k_2_s_7.0_sample2_4,architecture_weights_random_darts_v_1_wd_0.05_k_2_s_7.0_sample2_4,2,0.05,8,7,0.015451892,0.012491127
