theorist,model_file_name,arch_file_name,num_graph_node,arch_weight_decay,num_params,num_edges,loss,validation loss
random_darts,model_weights_random_darts_v_1_wd_0.025_k_2_s_7.0_sample0_0,architecture_weights_random_darts_v_1_wd_0.025_k_2_s_7.0_sample0_0,2,0.025,3,0,0.05090101,0.0513176
random_darts,model_weights_random_darts_v_1_wd_0.025_k_2_s_7.0_sample0_1,architecture_weights_random_darts_v_1_wd_0.025_k_2_s_7.0_sample0_1,2,0.025,3,0,0.051582213,0.051897228
random_darts,model_weights_random_darts_v_1_wd_0.025_k_2_s_7.0_sample0_2,architecture_weights_random_darts_v_1_wd_0.025_k_2_s_7.0_sample0_2,2,0.025,3,0,0.050811563,0.05124428
random_darts,model_weights_random_darts_v_1_wd_0.025_k_2_s_7.0_sample0_3,architecture_weights_random_darts_v_1_wd_0.025_k_2_s_7.0_sample0_3,2,0.025,3,0,0.05053183,0.05102268
random_darts,model_weights_random_darts_v_1_wd_0.025_k_2_s_7.0_sample0_4,architecture_weights_random_darts_v_1_wd_0.025_k_2_s_7.0_sample0_4,2,0.025,3,0,0.050755933,0.051199187
random_darts,model_weights_random_darts_v_1_wd_0.025_k_2_s_7.0_sample1_0,architecture_weights_random_darts_v_1_wd_0.025_k_2_s_7.0_sample1_0,2,0.025,6,5,0.028511412,0.028000375
random_darts,model_weights_random_darts_v_1_wd_0.025_k_2_s_7.0_sample1_1,architecture_weights_random_darts_v_1_wd_0.025_k_2_s_7.0_sample1_1,2,0.025,6,5,0.028448481,0.028178187
random_darts,model_weights_random_darts_v_1_wd_0.025_k_2_s_7.0_sample1_2,architecture_weights_random_darts_v_1_wd_0.025_k_2_s_7.0_sample1_2,2,0.025,6,5,0.029389795,0.027569242
random_darts,model_weights_random_darts_v_1_wd_0.025_k_2_s_7.0_sample1_3,architecture_weights_random_darts_v_1_wd_0.025_k_2_s_7.0_sample1_3,2,0.025,6,5,0.028694896,0.028253987
random_darts,model_weights_random_darts_v_1_wd_0.025_k_2_s_7.0_sample1_4,architecture_weights_random_darts_v_1_wd_0.025_k_2_s_7.0_sample1_4,2,0.025,6,5,0.028470557,0.028097138
random_darts,model_weights_random_darts_v_1_wd_0.025_k_2_s_7.0_sample2_0,architecture_weights_random_darts_v_1_wd_0.025_k_2_s_7.0_sample2_0,2,0.025,8,7,0.013317346,0.012664775
random_darts,model_weights_random_darts_v_1_wd_0.025_k_2_s_7.0_sample2_1,architecture_weights_random_darts_v_1_wd_0.025_k_2_s_7.0_sample2_1,2,0.025,8,7,0.013234714,0.01296008
random_darts,model_weights_random_darts_v_1_wd_0.025_k_2_s_7.0_sample2_2,architecture_weights_random_darts_v_1_wd_0.025_k_2_s_7.0_sample2_2,2,0.025,8,7,0.02952258,0.028076706
random_darts,model_weights_random_darts_v_1_wd_0.025_k_2_s_7.0_sample2_3,architecture_weights_random_darts_v_1_wd_0.025_k_2_s_7.0_sample2_3,2,0.025,8,7,0.013202394,0.012607167
random_darts,model_weights_random_darts_v_1_wd_0.025_k_2_s_7.0_sample2_4,architecture_weights_random_darts_v_1_wd_0.025_k_2_s_7.0_sample2_4,2,0.025,8,7,0.013619921,0.013081172
