theorist,model_file_name,arch_file_name,num_graph_node,arch_weight_decay,num_params,num_edges,loss,validation loss
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample0_0,architecture_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample0_0,1,0,2,0,0.060558163,0.057700593
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample0_1,architecture_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample0_1,1,0,2,0,0.06066181,0.05779825
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample0_2,architecture_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample0_2,1,0,2,0,0.060568273,0.057710037
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample0_3,architecture_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample0_3,1,0,2,0,0.06058061,0.057721592
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample0_4,architecture_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample0_4,1,0,2,0,0.060534123,0.05767826
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample1_0,architecture_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample1_0,1,0,5,2,0.030005526,0.031376928
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample1_1,architecture_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample1_1,1,0,5,2,0.029853921,0.030784594
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample1_2,architecture_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample1_2,1,0,5,2,0.029532524,0.030825954
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample1_3,architecture_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample1_3,1,0,5,2,0.033286437,0.03293661
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample1_4,architecture_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample1_4,1,0,5,2,0.03052954,0.031007407
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample2_0,architecture_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample2_0,1,0,2,2,0.041258354,0.038799867
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample2_1,architecture_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample2_1,1,0,2,2,0.041279454,0.038836733
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample2_2,architecture_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample2_2,1,0,2,2,0.04068417,0.03859038
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample2_3,architecture_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample2_3,1,0,2,2,0.041059904,0.038607825
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample2_4,architecture_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample2_4,1,0,2,2,0.041064616,0.038625006
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample3_0,architecture_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample3_0,1,0,4,3,0.021433638,0.02459341
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample3_1,architecture_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample3_1,1,0,4,3,0.023437828,0.025770951
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample3_2,architecture_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample3_2,1,0,4,3,0.021154407,0.024528928
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample3_3,architecture_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample3_3,1,0,4,3,0.021743307,0.024831451
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample3_4,architecture_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample3_4,1,0,4,3,0.021254782,0.024496108
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample4_0,architecture_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample4_0,1,0,5,3,0.014874424,0.01899378
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample4_1,architecture_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample4_1,1,0,5,3,0.014804951,0.01889794
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample4_2,architecture_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample4_2,1,0,5,3,0.014888569,0.018597454
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample4_3,architecture_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample4_3,1,0,5,3,0.016363706,0.02051889
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample4_4,architecture_weights_random_darts_v_1_wd_0_k_1_s_1.0_sample4_4,1,0,5,3,0.01959971,0.02320154
