theorist,model_file_name,arch_file_name,num_graph_node,arch_weight_decay,num_params,num_edges,loss,validation loss
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample0_0,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample0_0,1,0,2,0,0.053401664,0.051807113
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample0_1,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample0_1,1,0,2,0,0.05361624,0.05171568
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample0_2,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample0_2,1,0,2,0,0.053682722,0.05169874
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample0_3,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample0_3,1,0,2,0,0.053494595,0.05175936
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample0_4,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample0_4,1,0,2,0,0.053864483,0.051671326
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample1_0,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample1_0,1,0,5,2,0.024229623,0.030223053
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample1_1,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample1_1,1,0,5,2,0.024256082,0.029619431
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample1_2,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample1_2,1,0,5,2,0.024149273,0.02969027
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample1_3,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample1_3,1,0,5,2,0.025973797,0.031144448
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample1_4,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample1_4,1,0,5,2,0.024314236,0.029875308
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample2_0,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample2_0,1,0,2,2,0.032705806,0.036749758
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample2_1,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample2_1,1,0,2,2,0.032927908,0.037018396
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample2_2,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample2_2,1,0,2,2,0.032895178,0.036960747
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample2_3,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample2_3,1,0,2,2,0.032654013,0.03670159
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample2_4,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample2_4,1,0,2,2,0.032726858,0.036842026
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample3_0,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample3_0,1,0,4,3,0.02125629,0.022819337
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample3_1,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample3_1,1,0,4,3,0.021987673,0.02375983
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample3_2,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample3_2,1,0,4,3,0.021425935,0.022898844
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample3_3,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample3_3,1,0,4,3,0.021515299,0.022994246
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample3_4,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample3_4,1,0,4,3,0.021532955,0.02303299
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample4_0,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample4_0,1,0,5,3,0.01068081,0.016450476
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample4_1,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample4_1,1,0,5,3,0.011027449,0.016917951
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample4_2,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample4_2,1,0,5,3,0.0110233445,0.016964909
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample4_3,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample4_3,1,0,5,3,0.011947419,0.018113274
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample4_4,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample4_4,1,0,5,3,0.011825947,0.018352378
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample5_0,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample5_0,1,0,2,2,0.025199128,0.03076563
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample5_1,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample5_1,1,0,2,2,0.025118593,0.030456215
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample5_2,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample5_2,1,0,2,2,0.025052965,0.03073221
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample5_3,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample5_3,1,0,2,2,0.025044478,0.030554425
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample5_4,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample5_4,1,0,2,2,0.025176028,0.030571984
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample6_0,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample6_0,1,0,5,3,0.016637161,0.02102688
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample6_1,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample6_1,1,0,5,3,0.017123332,0.021798514
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample6_2,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample6_2,1,0,5,3,0.027456637,0.032774493
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample6_3,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample6_3,1,0,5,3,0.017167516,0.021859089
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample6_4,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample6_4,1,0,5,3,0.028264098,0.033584487
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample7_0,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample7_0,1,0,4,3,0.009949387,0.015974825
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample7_1,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample7_1,1,0,4,3,0.027402181,0.032512445
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample7_2,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample7_2,1,0,4,3,0.015956076,0.020864606
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample7_3,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample7_3,1,0,4,3,0.025981035,0.031243335
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample7_4,architecture_weights_random_darts_v_1_wd_0_k_1_s_4.0_sample7_4,1,0,4,3,0.026038531,0.03139618
