theorist,model_file_name,arch_file_name,num_graph_node,arch_weight_decay,num_params,num_edges,loss,validation loss
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_7.0_sample0_0,architecture_weights_random_darts_v_1_wd_0_k_3_s_7.0_sample0_0,3,0,4,0,0.049227275,0.055712126
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_7.0_sample0_1,architecture_weights_random_darts_v_1_wd_0_k_3_s_7.0_sample0_1,3,0,4,0,0.049490746,0.056046184
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_7.0_sample0_2,architecture_weights_random_darts_v_1_wd_0_k_3_s_7.0_sample0_2,3,0,4,0,0.04913163,0.05555767
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_7.0_sample0_3,architecture_weights_random_darts_v_1_wd_0_k_3_s_7.0_sample0_3,3,0,4,0,0.04915505,0.055603687
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_7.0_sample0_4,architecture_weights_random_darts_v_1_wd_0_k_3_s_7.0_sample0_4,3,0,4,0,0.049350705,0.055874012
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_7.0_sample1_0,architecture_weights_random_darts_v_1_wd_0_k_3_s_7.0_sample1_0,3,0,12,10,0.025370209,0.025958855
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_7.0_sample1_1,architecture_weights_random_darts_v_1_wd_0_k_3_s_7.0_sample1_1,3,0,12,10,0.02899601,0.029778868
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_7.0_sample1_2,architecture_weights_random_darts_v_1_wd_0_k_3_s_7.0_sample1_2,3,0,12,10,0.030716814,0.0317308
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_7.0_sample1_3,architecture_weights_random_darts_v_1_wd_0_k_3_s_7.0_sample1_3,3,0,12,10,0.026990108,0.027591225
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_7.0_sample1_4,architecture_weights_random_darts_v_1_wd_0_k_3_s_7.0_sample1_4,3,0,12,10,0.031076927,0.032078158
