theorist,model_file_name,arch_file_name,num_graph_node,arch_weight_decay,num_params,num_edges,loss,validation loss
original_darts,model_weights_original_darts_v_1_wd_0.025_k_1_s_5.0_sample0_0,architecture_weights_original_darts_v_1_wd_0.025_k_1_s_5.0_sample0_0,1,0.025,6,3,0.022090603,0.023685731
original_darts,model_weights_original_darts_v_1_wd_0.025_k_1_s_5.0_sample0_1,architecture_weights_original_darts_v_1_wd_0.025_k_1_s_5.0_sample0_1,1,0.025,6,3,0.019800369,0.022214439
original_darts,model_weights_original_darts_v_1_wd_0.025_k_1_s_5.0_sample0_2,architecture_weights_original_darts_v_1_wd_0.025_k_1_s_5.0_sample0_2,1,0.025,6,3,0.018283363,0.020638457
original_darts,model_weights_original_darts_v_1_wd_0.025_k_1_s_5.0_sample0_3,architecture_weights_original_darts_v_1_wd_0.025_k_1_s_5.0_sample0_3,1,0.025,6,3,0.02280706,0.023945859
original_darts,model_weights_original_darts_v_1_wd_0.025_k_1_s_5.0_sample0_4,architecture_weights_original_darts_v_1_wd_0.025_k_1_s_5.0_sample0_4,1,0.025,6,3,0.0157571,0.017508108
