theorist,model_file_name,arch_file_name,num_graph_node,arch_weight_decay,num_params,num_edges,loss,validation loss
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample0_0,architecture_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample0_0,1,0,2,0,0.057695985,0.054615352
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample0_1,architecture_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample0_1,1,0,2,0,0.057656154,0.054533508
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample0_2,architecture_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample0_2,1,0,2,0,0.05755581,0.05424232
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample0_3,architecture_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample0_3,1,0,2,0,0.057551496,0.054197017
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample0_4,architecture_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample0_4,1,0,2,0,0.057627358,0.054469053
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample1_0,architecture_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample1_0,1,0,5,2,0.031731695,0.03005942
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample1_1,architecture_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample1_1,1,0,5,2,0.03212622,0.030062888
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample1_2,architecture_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample1_2,1,0,5,2,0.031884655,0.030001724
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample1_3,architecture_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample1_3,1,0,5,2,0.034540925,0.031166345
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample1_4,architecture_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample1_4,1,0,5,2,0.032326672,0.029887535
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample2_0,architecture_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample2_0,1,0,2,2,0.041101955,0.0367162
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample2_1,architecture_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample2_1,1,0,2,2,0.041182425,0.036838055
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample2_2,architecture_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample2_2,1,0,2,2,0.04112895,0.036792517
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample2_3,architecture_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample2_3,1,0,2,2,0.04107799,0.036623117
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample2_4,architecture_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample2_4,1,0,2,2,0.04122989,0.036967672
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample3_0,architecture_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample3_0,1,0,4,3,0.020767916,0.023971759
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample3_1,architecture_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample3_1,1,0,4,3,0.023106726,0.024875069
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample3_2,architecture_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample3_2,1,0,4,3,0.0202242,0.023878409
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample3_3,architecture_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample3_3,1,0,4,3,0.021611633,0.024267178
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample3_4,architecture_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample3_4,1,0,4,3,0.020780187,0.024015851
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample4_0,architecture_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample4_0,1,0,5,3,0.01053969,0.01776234
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample4_1,architecture_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample4_1,1,0,5,3,0.010741886,0.01755914
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample4_2,architecture_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample4_2,1,0,5,3,0.0108759785,0.0178345
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample4_3,architecture_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample4_3,1,0,5,3,0.011338282,0.019446798
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample4_4,architecture_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample4_4,1,0,5,3,0.012897296,0.02005652
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample5_0,architecture_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample5_0,1,0,2,2,0.032377984,0.031060059
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample5_1,architecture_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample5_1,1,0,2,2,0.032191955,0.030833567
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample5_2,architecture_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample5_2,1,0,2,2,0.03200362,0.030694863
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample5_3,architecture_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample5_3,1,0,2,2,0.03200031,0.030719057
random_darts,model_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample5_4,architecture_weights_random_darts_v_1_wd_0_k_1_s_2.0_sample5_4,1,0,2,2,0.03213403,0.030806627
