theorist,model_file_name,arch_file_name,num_graph_node,arch_weight_decay,num_params,num_edges,loss,validation loss
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_3.0_sample0_0,architecture_weights_random_darts_v_1_wd_0_k_3_s_3.0_sample0_0,3,0,4,0,0.055526797,0.04798874
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_3.0_sample0_1,architecture_weights_random_darts_v_1_wd_0_k_3_s_3.0_sample0_1,3,0,4,0,0.055489752,0.047601894
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_3.0_sample0_2,architecture_weights_random_darts_v_1_wd_0_k_3_s_3.0_sample0_2,3,0,4,0,0.05556764,0.048180122
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_3.0_sample0_3,architecture_weights_random_darts_v_1_wd_0_k_3_s_3.0_sample0_3,3,0,4,0,0.055489738,0.047603507
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_3.0_sample0_4,architecture_weights_random_darts_v_1_wd_0_k_3_s_3.0_sample0_4,3,0,4,0,0.055539694,0.048055533
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_3.0_sample1_0,architecture_weights_random_darts_v_1_wd_0_k_3_s_3.0_sample1_0,3,0,12,10,0.0032177083,0.0029240525
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_3.0_sample1_1,architecture_weights_random_darts_v_1_wd_0_k_3_s_3.0_sample1_1,3,0,12,10,0.0051480583,0.004194237
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_3.0_sample1_2,architecture_weights_random_darts_v_1_wd_0_k_3_s_3.0_sample1_2,3,0,12,10,0.0033981535,0.0029155104
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_3.0_sample1_3,architecture_weights_random_darts_v_1_wd_0_k_3_s_3.0_sample1_3,3,0,12,10,0.003148979,0.0029158632
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_3.0_sample1_4,architecture_weights_random_darts_v_1_wd_0_k_3_s_3.0_sample1_4,3,0,12,10,0.008591517,0.0070490297
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_3.0_sample2_0,architecture_weights_random_darts_v_1_wd_0_k_3_s_3.0_sample2_0,3,0,10,11,0.0012414939,0.0011321543
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_3.0_sample2_1,architecture_weights_random_darts_v_1_wd_0_k_3_s_3.0_sample2_1,3,0,10,11,0.001299383,0.0010829282
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_3.0_sample2_2,architecture_weights_random_darts_v_1_wd_0_k_3_s_3.0_sample2_2,3,0,10,11,0.0012122677,0.0010742024
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_3.0_sample2_3,architecture_weights_random_darts_v_1_wd_0_k_3_s_3.0_sample2_3,3,0,10,11,0.0015610432,0.0013457512
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_3.0_sample2_4,architecture_weights_random_darts_v_1_wd_0_k_3_s_3.0_sample2_4,3,0,10,11,0.0014917713,0.0015132282
