theorist,model_file_name,arch_file_name,num_graph_node,arch_weight_decay,num_params,num_edges,loss,validation loss
original_darts,model_weights_original_darts_v_1_wd_0.075_k_2_s_10.0_sample0_0,architecture_weights_original_darts_v_1_wd_0.075_k_2_s_10.0_sample0_0,2,0.075,6,7,0.0020407473,0.0014376529
original_darts,model_weights_original_darts_v_1_wd_0.075_k_2_s_10.0_sample0_1,architecture_weights_original_darts_v_1_wd_0.075_k_2_s_10.0_sample0_1,2,0.075,6,7,0.0020926425,0.0014883976
original_darts,model_weights_original_darts_v_1_wd_0.075_k_2_s_10.0_sample0_2,architecture_weights_original_darts_v_1_wd_0.075_k_2_s_10.0_sample0_2,2,0.075,6,7,0.001755686,0.0012932795
original_darts,model_weights_original_darts_v_1_wd_0.075_k_2_s_10.0_sample0_3,architecture_weights_original_darts_v_1_wd_0.075_k_2_s_10.0_sample0_3,2,0.075,6,7,0.0018951145,0.0013963911
original_darts,model_weights_original_darts_v_1_wd_0.075_k_2_s_10.0_sample0_4,architecture_weights_original_darts_v_1_wd_0.075_k_2_s_10.0_sample0_4,2,0.075,6,7,0.0018394238,0.0013362842
