theorist,model_file_name,arch_file_name,num_graph_node,arch_weight_decay,num_params,num_edges,loss,validation loss
random_darts,model_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample0_0,architecture_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample0_0,3,0.1,4,0,0.0463497,0.053121977
random_darts,model_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample0_1,architecture_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample0_1,3,0.1,4,0,0.046302233,0.05317237
random_darts,model_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample0_2,architecture_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample0_2,3,0.1,4,0,0.046312187,0.053140383
random_darts,model_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample0_3,architecture_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample0_3,3,0.1,4,0,0.04631787,0.05313412
random_darts,model_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample0_4,architecture_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample0_4,3,0.1,4,0,0.04631265,0.05323745
random_darts,model_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample1_0,architecture_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample1_0,3,0.1,12,10,0.0031847728,0.0036628628
random_darts,model_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample1_1,architecture_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample1_1,3,0.1,12,10,0.008356585,0.007604247
random_darts,model_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample1_2,architecture_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample1_2,3,0.1,12,10,0.0032486715,0.0036939695
random_darts,model_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample1_3,architecture_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample1_3,3,0.1,12,10,0.0028008684,0.0034781115
random_darts,model_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample1_4,architecture_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample1_4,3,0.1,12,10,0.009790869,0.008874666
random_darts,model_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample2_0,architecture_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample2_0,3,0.1,10,11,0.0011117605,0.0012190554
random_darts,model_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample2_1,architecture_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample2_1,3,0.1,10,11,0.0011788296,0.0011810412
random_darts,model_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample2_2,architecture_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample2_2,3,0.1,10,11,0.0010923564,0.0011680245
random_darts,model_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample2_3,architecture_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample2_3,3,0.1,10,11,0.0014606996,0.0015063444
random_darts,model_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample2_4,architecture_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample2_4,3,0.1,10,11,0.0012904876,0.0013775589
random_darts,model_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample3_0,architecture_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample3_0,3,0.1,7,9,0.0062210527,0.006729108
random_darts,model_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample3_1,architecture_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample3_1,3,0.1,7,9,0.00085640606,0.0008467154
random_darts,model_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample3_2,architecture_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample3_2,3,0.1,7,9,0.0064436947,0.0070622973
random_darts,model_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample3_3,architecture_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample3_3,3,0.1,7,9,0.0066857603,0.0071292706
random_darts,model_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample3_4,architecture_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample3_4,3,0.1,7,9,0.0062511615,0.006612777
random_darts,model_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample4_0,architecture_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample4_0,3,0.1,14,10,0.0023498028,0.0031099685
random_darts,model_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample4_1,architecture_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample4_1,3,0.1,14,10,0.002930459,0.003760805
random_darts,model_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample4_2,architecture_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample4_2,3,0.1,14,10,0.0013067158,0.001532896
random_darts,model_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample4_3,architecture_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample4_3,3,0.1,14,10,0.0022054957,0.002744782
random_darts,model_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample4_4,architecture_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample4_4,3,0.1,14,10,0.002726806,0.0028192648
random_darts,model_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample5_0,architecture_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample5_0,3,0.1,8,10,0.002650849,0.0034625994
random_darts,model_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample5_1,architecture_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample5_1,3,0.1,8,10,0.0026244693,0.003457555
random_darts,model_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample5_2,architecture_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample5_2,3,0.1,8,10,0.0025520662,0.0034305244
random_darts,model_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample5_3,architecture_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample5_3,3,0.1,8,10,0.0026636864,0.003478855
random_darts,model_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample5_4,architecture_weights_random_darts_v_1_wd_0.1_k_3_s_2.0_sample5_4,3,0.1,8,10,0.0025348065,0.0034139475
