theorist,model_file_name,arch_file_name,num_graph_node,arch_weight_decay,num_params,num_edges,loss,validation loss
random_darts,model_weights_random_darts_v_1_wd_0.1_k_2_s_4.0_sample0_0,architecture_weights_random_darts_v_1_wd_0.1_k_2_s_4.0_sample0_0,2,0.1,3,0,0.051591314,0.05148383
random_darts,model_weights_random_darts_v_1_wd_0.1_k_2_s_4.0_sample0_1,architecture_weights_random_darts_v_1_wd_0.1_k_2_s_4.0_sample0_1,2,0.1,3,0,0.05223346,0.05159586
random_darts,model_weights_random_darts_v_1_wd_0.1_k_2_s_4.0_sample0_2,architecture_weights_random_darts_v_1_wd_0.1_k_2_s_4.0_sample0_2,2,0.1,3,0,0.051885266,0.051526964
random_darts,model_weights_random_darts_v_1_wd_0.1_k_2_s_4.0_sample0_3,architecture_weights_random_darts_v_1_wd_0.1_k_2_s_4.0_sample0_3,2,0.1,3,0,0.051701006,0.05149814
random_darts,model_weights_random_darts_v_1_wd_0.1_k_2_s_4.0_sample0_4,architecture_weights_random_darts_v_1_wd_0.1_k_2_s_4.0_sample0_4,2,0.1,3,0,0.05132957,0.051459335
random_darts,model_weights_random_darts_v_1_wd_0.1_k_2_s_4.0_sample1_0,architecture_weights_random_darts_v_1_wd_0.1_k_2_s_4.0_sample1_0,2,0.1,6,5,0.00843074,0.0075251516
random_darts,model_weights_random_darts_v_1_wd_0.1_k_2_s_4.0_sample1_1,architecture_weights_random_darts_v_1_wd_0.1_k_2_s_4.0_sample1_1,2,0.1,6,5,0.008121541,0.0073784427
random_darts,model_weights_random_darts_v_1_wd_0.1_k_2_s_4.0_sample1_2,architecture_weights_random_darts_v_1_wd_0.1_k_2_s_4.0_sample1_2,2,0.1,6,5,0.008163081,0.0074120346
random_darts,model_weights_random_darts_v_1_wd_0.1_k_2_s_4.0_sample1_3,architecture_weights_random_darts_v_1_wd_0.1_k_2_s_4.0_sample1_3,2,0.1,6,5,0.00826623,0.0074343914
random_darts,model_weights_random_darts_v_1_wd_0.1_k_2_s_4.0_sample1_4,architecture_weights_random_darts_v_1_wd_0.1_k_2_s_4.0_sample1_4,2,0.1,6,5,0.00810059,0.0074726087
random_darts,model_weights_random_darts_v_1_wd_0.1_k_2_s_4.0_sample2_0,architecture_weights_random_darts_v_1_wd_0.1_k_2_s_4.0_sample2_0,2,0.1,8,7,0.0035889873,0.0035309223
random_darts,model_weights_random_darts_v_1_wd_0.1_k_2_s_4.0_sample2_1,architecture_weights_random_darts_v_1_wd_0.1_k_2_s_4.0_sample2_1,2,0.1,8,7,0.0049548056,0.005335903
random_darts,model_weights_random_darts_v_1_wd_0.1_k_2_s_4.0_sample2_2,architecture_weights_random_darts_v_1_wd_0.1_k_2_s_4.0_sample2_2,2,0.1,8,7,0.0031901246,0.003562117
random_darts,model_weights_random_darts_v_1_wd_0.1_k_2_s_4.0_sample2_3,architecture_weights_random_darts_v_1_wd_0.1_k_2_s_4.0_sample2_3,2,0.1,8,7,0.0035324367,0.0035152154
random_darts,model_weights_random_darts_v_1_wd_0.1_k_2_s_4.0_sample2_4,architecture_weights_random_darts_v_1_wd_0.1_k_2_s_4.0_sample2_4,2,0.1,8,7,0.0046465294,0.004855589
