theorist,model_file_name,arch_file_name,num_graph_node,arch_weight_decay,num_params,num_edges,loss,validation loss
random_darts,model_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample0_0,architecture_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample0_0,2,0.075,3,0,0.07193988,0.048707943
random_darts,model_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample0_1,architecture_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample0_1,2,0.075,3,0,0.07304639,0.04918962
random_darts,model_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample0_2,architecture_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample0_2,2,0.075,3,0,0.07241204,0.048862033
random_darts,model_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample0_3,architecture_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample0_3,2,0.075,3,0,0.072018676,0.048723526
random_darts,model_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample0_4,architecture_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample0_4,2,0.075,3,0,0.071914166,0.048704267
random_darts,model_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample1_0,architecture_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample1_0,2,0.075,6,5,0.008724872,0.0072361566
random_darts,model_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample1_1,architecture_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample1_1,2,0.075,6,5,0.008799612,0.007294655
random_darts,model_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample1_2,architecture_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample1_2,2,0.075,6,5,0.008896754,0.007310663
random_darts,model_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample1_3,architecture_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample1_3,2,0.075,6,5,0.008862125,0.0073361313
random_darts,model_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample1_4,architecture_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample1_4,2,0.075,6,5,0.008721094,0.0072506876
random_darts,model_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample2_0,architecture_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample2_0,2,0.075,8,7,0.0035972463,0.0031691128
random_darts,model_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample2_1,architecture_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample2_1,2,0.075,8,7,0.0058557936,0.004805788
random_darts,model_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample2_2,architecture_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample2_2,2,0.075,8,7,0.003717843,0.0029966764
random_darts,model_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample2_3,architecture_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample2_3,2,0.075,8,7,0.003913919,0.003089325
random_darts,model_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample2_4,architecture_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample2_4,2,0.075,8,7,0.0056505157,0.0044080243
random_darts,model_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample3_0,architecture_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample3_0,2,0.075,8,6,0.04108902,0.03531093
random_darts,model_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample3_1,architecture_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample3_1,2,0.075,8,6,0.042868473,0.036039047
random_darts,model_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample3_2,architecture_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample3_2,2,0.075,8,6,0.02551683,0.021743132
random_darts,model_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample3_3,architecture_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample3_3,2,0.075,8,6,0.0034675053,0.0032790005
random_darts,model_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample3_4,architecture_weights_random_darts_v_1_wd_0.075_k_2_s_6.0_sample3_4,2,0.075,8,6,0.012007609,0.011529526
