theorist,model_file_name,arch_file_name,num_graph_node,arch_weight_decay,num_params,num_edges,loss,validation loss
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_4.0_sample0_0,architecture_weights_random_darts_v_1_wd_0_k_3_s_4.0_sample0_0,3,0,4,0,0.0560413,0.04622677
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_4.0_sample0_1,architecture_weights_random_darts_v_1_wd_0_k_3_s_4.0_sample0_1,3,0,4,0,0.056009218,0.046236575
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_4.0_sample0_2,architecture_weights_random_darts_v_1_wd_0_k_3_s_4.0_sample0_2,3,0,4,0,0.056275323,0.046167947
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_4.0_sample0_3,architecture_weights_random_darts_v_1_wd_0_k_3_s_4.0_sample0_3,3,0,4,0,0.05601018,0.046236277
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_4.0_sample0_4,architecture_weights_random_darts_v_1_wd_0_k_3_s_4.0_sample0_4,3,0,4,0,0.056732707,0.046105564
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_4.0_sample1_0,architecture_weights_random_darts_v_1_wd_0_k_3_s_4.0_sample1_0,3,0,12,10,0.0030633074,0.003244248
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_4.0_sample1_1,architecture_weights_random_darts_v_1_wd_0_k_3_s_4.0_sample1_1,3,0,12,10,0.0048147817,0.0048752446
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_4.0_sample1_2,architecture_weights_random_darts_v_1_wd_0_k_3_s_4.0_sample1_2,3,0,12,10,0.003034574,0.0033131072
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_4.0_sample1_3,architecture_weights_random_darts_v_1_wd_0_k_3_s_4.0_sample1_3,3,0,12,10,0.002872756,0.0030991975
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_4.0_sample1_4,architecture_weights_random_darts_v_1_wd_0_k_3_s_4.0_sample1_4,3,0,12,10,0.007658762,0.007634823
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_4.0_sample2_0,architecture_weights_random_darts_v_1_wd_0_k_3_s_4.0_sample2_0,3,0,10,11,0.0011594481,0.0012079332
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_4.0_sample2_1,architecture_weights_random_darts_v_1_wd_0_k_3_s_4.0_sample2_1,3,0,10,11,0.001192808,0.0011805673
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_4.0_sample2_2,architecture_weights_random_darts_v_1_wd_0_k_3_s_4.0_sample2_2,3,0,10,11,0.0011595397,0.001179226
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_4.0_sample2_3,architecture_weights_random_darts_v_1_wd_0_k_3_s_4.0_sample2_3,3,0,10,11,0.0014454025,0.0015463312
random_darts,model_weights_random_darts_v_1_wd_0_k_3_s_4.0_sample2_4,architecture_weights_random_darts_v_1_wd_0_k_3_s_4.0_sample2_4,3,0,10,11,0.0015438969,0.001588943
