theorist,model_file_name,arch_file_name,num_graph_node,arch_weight_decay,num_params,num_edges,loss,BIC,validation loss
random_darts,model_weights_random_darts_v_1_wd_0.025_k_1_s_8.0_sample0_0,architecture_weights_random_darts_v_1_wd_0.025_k_1_s_8.0_sample0_0,1,0.025,2,0,0.26168764,7207.985,0.119372144
random_darts,model_weights_random_darts_v_1_wd_0.025_k_1_s_8.0_sample0_1,architecture_weights_random_darts_v_1_wd_0.025_k_1_s_8.0_sample0_1,1,0.025,2,0,0.26201868,7209.1533,0.11942644
random_darts,model_weights_random_darts_v_1_wd_0.025_k_1_s_8.0_sample0_2,architecture_weights_random_darts_v_1_wd_0.025_k_1_s_8.0_sample0_2,1,0.025,2,0,0.25981367,7200.9844,0.11906834
random_darts,model_weights_random_darts_v_1_wd_0.025_k_1_s_8.0_sample0_3,architecture_weights_random_darts_v_1_wd_0.025_k_1_s_8.0_sample0_3,1,0.025,2,0,0.26331648,7214.4243,0.119640894
random_darts,model_weights_random_darts_v_1_wd_0.025_k_1_s_8.0_sample0_4,architecture_weights_random_darts_v_1_wd_0.025_k_1_s_8.0_sample0_4,1,0.025,2,0,0.26201704,7209.155,0.119426146
random_darts,model_weights_random_darts_v_1_wd_0.025_k_1_s_8.0_sample1_0,architecture_weights_random_darts_v_1_wd_0.025_k_1_s_8.0_sample1_0,1,0.025,5,2,9.573737e-06,4450.0474,2.4697176e-05
random_darts,model_weights_random_darts_v_1_wd_0.025_k_1_s_8.0_sample1_1,architecture_weights_random_darts_v_1_wd_0.025_k_1_s_8.0_sample1_1,1,0.025,5,2,4.3578555e-05,4449.2188,3.7053353e-05
random_darts,model_weights_random_darts_v_1_wd_0.025_k_1_s_8.0_sample1_2,architecture_weights_random_darts_v_1_wd_0.025_k_1_s_8.0_sample1_2,1,0.025,5,2,1.0375328e-05,4450.726,3.631193e-05
random_darts,model_weights_random_darts_v_1_wd_0.025_k_1_s_8.0_sample1_3,architecture_weights_random_darts_v_1_wd_0.025_k_1_s_8.0_sample1_3,1,0.025,5,2,2.0192247e-05,4451.762,4.774508e-05
random_darts,model_weights_random_darts_v_1_wd_0.025_k_1_s_8.0_sample1_4,architecture_weights_random_darts_v_1_wd_0.025_k_1_s_8.0_sample1_4,1,0.025,5,2,1.5144737e-05,4449.759,1.796314e-05
