theorist,model_file_name,arch_file_name,num_graph_node,arch_weight_decay,num_params,num_edges,loss,BIC,validation loss
random_darts,model_weights_random_darts_v_1_wd_0.05_k_3_s_4.0_sample0_0,architecture_weights_random_darts_v_1_wd_0.05_k_3_s_4.0_sample0_0,3,0.05,4,0,0.30859274,7353.5522,0.12165915
random_darts,model_weights_random_darts_v_1_wd_0.05_k_3_s_4.0_sample0_1,architecture_weights_random_darts_v_1_wd_0.05_k_3_s_4.0_sample0_1,3,0.05,4,0,0.3107771,7363.8438,0.12217261
random_darts,model_weights_random_darts_v_1_wd_0.05_k_3_s_4.0_sample0_2,architecture_weights_random_darts_v_1_wd_0.05_k_3_s_4.0_sample0_2,3,0.05,4,0,0.30149353,7320.163,0.120032445
random_darts,model_weights_random_darts_v_1_wd_0.05_k_3_s_4.0_sample0_3,architecture_weights_random_darts_v_1_wd_0.05_k_3_s_4.0_sample0_3,3,0.05,4,0,0.3028796,7326.12,0.120344944
random_darts,model_weights_random_darts_v_1_wd_0.05_k_3_s_4.0_sample0_4,architecture_weights_random_darts_v_1_wd_0.05_k_3_s_4.0_sample0_4,3,0.05,4,0,0.30858377,7353.4697,0.12165709
random_darts,model_weights_random_darts_v_1_wd_0.05_k_3_s_4.0_sample1_0,architecture_weights_random_darts_v_1_wd_0.05_k_3_s_4.0_sample1_0,3,0.05,9,7,2.8659383e-06,4482.7,8.4000785e-06
random_darts,model_weights_random_darts_v_1_wd_0.05_k_3_s_4.0_sample1_1,architecture_weights_random_darts_v_1_wd_0.05_k_3_s_4.0_sample1_1,3,0.05,9,7,1.3553488e-06,4481.8965,2.15158e-06
random_darts,model_weights_random_darts_v_1_wd_0.05_k_3_s_4.0_sample1_2,architecture_weights_random_darts_v_1_wd_0.05_k_3_s_4.0_sample1_2,3,0.05,9,7,7.8349385e-06,4482.4253,8.154173e-06
random_darts,model_weights_random_darts_v_1_wd_0.05_k_3_s_4.0_sample1_3,architecture_weights_random_darts_v_1_wd_0.05_k_3_s_4.0_sample1_3,3,0.05,9,7,8.342455e-06,4486.6484,7.895974e-05
random_darts,model_weights_random_darts_v_1_wd_0.05_k_3_s_4.0_sample1_4,architecture_weights_random_darts_v_1_wd_0.05_k_3_s_4.0_sample1_4,3,0.05,9,7,3.2466196e-06,4482.311,4.652192e-06
