theorist,model_file_name,arch_file_name,num_graph_node,arch_weight_decay,num_params,num_edges,loss,BIC,validation loss
random_darts,model_weights_random_darts_v_1_wd_0.05_k_3_s_9.0_sample0_0,architecture_weights_random_darts_v_1_wd_0.05_k_3_s_9.0_sample0_0,3,0.05,4,0,0.298404,7286.0894,0.12669079
random_darts,model_weights_random_darts_v_1_wd_0.05_k_3_s_9.0_sample0_1,architecture_weights_random_darts_v_1_wd_0.05_k_3_s_9.0_sample0_1,3,0.05,4,0,0.29806802,7284.656,0.12662682
random_darts,model_weights_random_darts_v_1_wd_0.05_k_3_s_9.0_sample0_2,architecture_weights_random_darts_v_1_wd_0.05_k_3_s_9.0_sample0_2,3,0.05,4,0,0.2954849,7273.445,0.12614
random_darts,model_weights_random_darts_v_1_wd_0.05_k_3_s_9.0_sample0_3,architecture_weights_random_darts_v_1_wd_0.05_k_3_s_9.0_sample0_3,3,0.05,4,0,0.29978997,7291.8003,0.12695639
random_darts,model_weights_random_darts_v_1_wd_0.05_k_3_s_9.0_sample0_4,architecture_weights_random_darts_v_1_wd_0.05_k_3_s_9.0_sample0_4,3,0.05,4,0,0.3023457,7303.431,0.12745297
random_darts,model_weights_random_darts_v_1_wd_0.05_k_3_s_9.0_sample1_0,architecture_weights_random_darts_v_1_wd_0.05_k_3_s_9.0_sample1_0,3,0.05,9,7,3.0147737e-06,4483.0015,1.2528774e-05
random_darts,model_weights_random_darts_v_1_wd_0.05_k_3_s_9.0_sample1_1,architecture_weights_random_darts_v_1_wd_0.05_k_3_s_9.0_sample1_1,3,0.05,9,7,1.3921754e-06,4481.9346,2.3618509e-06
random_darts,model_weights_random_darts_v_1_wd_0.05_k_3_s_9.0_sample1_2,architecture_weights_random_darts_v_1_wd_0.05_k_3_s_9.0_sample1_2,3,0.05,9,7,8.252875e-06,4482.4243,7.5986213e-06
random_darts,model_weights_random_darts_v_1_wd_0.05_k_3_s_9.0_sample1_3,architecture_weights_random_darts_v_1_wd_0.05_k_3_s_9.0_sample1_3,3,0.05,9,7,7.3866927e-06,4487.4814,0.00010538016
random_darts,model_weights_random_darts_v_1_wd_0.05_k_3_s_9.0_sample1_4,architecture_weights_random_darts_v_1_wd_0.05_k_3_s_9.0_sample1_4,3,0.05,9,7,3.1406448e-06,4482.384,5.3106737e-06
